"","Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"88",15,"WALKING",-0.747276430444444,-0.449339391833333,-0.427425496955556,-0.56586074867963,-0.34774381612963,-0.477301286998148,-0.471153134766667,-0.584925464648148,-0.177564752462963,-0.219490275791667,-0.425249244796296,-0.787482751738889,-0.86624533457963,-0.809088259481481,-0.632071831382778,-0.670629639827778,-0.457363004407407,-0.879645659018519,-0.682658691375741,-0.458311634351852,-0.999140187592593,-0.708033175616667,-0.428222358833333,-0.334104022302222,-0.151861089033333,-0.456933281388889,-0.602288844622037,-0.742785315018519,-0.761369774037037,-0.314096399272222,-0.454255101655556,-0.259323415657407,-0.608006679111111,-0.328653418981481,-0.515684208661111,-0.489869603118519,-0.543372026894444,-0.605832731833333,-0.712405983222222,-0.521398639737037,-0.781564331846296,-0.297386084240741,-0.437485855,-0.613259641507407,-0.77455155912963,-0.60678350437037,-0.337184605555556,-0.199591916662963,-0.579139345944444,-0.250764751437778,-0.790810570185185,-0.489588482833333,-0.624704516462963,-0.560911962035185,-0.164146495214815,-0.233224682257407,-0.486257954240741,-0.745946402111111,-0.808932752777778,-0.666678500518519,-0.482797170703704,-0.506484662,-0.28726880987037,-0.179356420205556,-0.0763030976055556,-0.544851129185185
"89",15,"WALKING_DOWNSTAIRS",-0.519287176809524,-0.782616849092857,-0.256068740196429,-0.510753626819048,-0.405151120238095,-0.617060163261905,-0.642455053690476,-0.588578869309524,-0.361480512,-0.277503676166667,-0.317120099285714,-0.85085346,-0.995611079285714,-0.699688930911905,-0.520065289333333,-0.545067117690476,-0.562080513857143,-0.548767537052381,-0.646610552063571,-0.669629074857143,-0.864577648333333,-0.7454677025,-0.614761590204762,-0.26673828602381,0.0739689407761905,-0.489570422738095,-0.636386212809524,-0.519323909409524,-0.71576188272619,-0.699359212857143,-0.151404211533333,-0.44520776497619,-0.401438761476191,-0.439161169761905,-0.592696456357143,-0.422274612404762,-0.628248711792857,-0.698906955952381,-0.824917635592857,-0.487940732214286,-0.800972799761905,-0.225494947690476,-0.493114220309524,-0.578193390533333,-0.45425131045,-0.281542771083333,-0.208227812090476,-0.245036332128571,-0.300519541738095,-0.336152048880952,-0.459861449047619,-0.397219748109524,-0.538583065761905,-0.690370996,-0.0997766983809524,-0.173146640357143,-0.576080691785714,-0.494322438992857,-0.82264118027381,-0.999749451666667,-0.410589394047619,-0.401509754119048,-0.205816341357143,-0.0699308034761905,-0.325997898928571,-0.326219756476191
"90",15,"WALKING_UPSTAIRS",-0.607792815125,-0.517736444,-0.3583601590625,-0.395771635458333,-0.42665400679375,-0.512580120645833,-0.483775425675,-0.708367449208333,-0.483784427708333,-0.479204379116667,-0.4571606511875,-0.503302121395833,-0.844515666020833,-0.781393654875,-0.555073504370833,-0.536428482620833,-0.546809802125,-0.999742478541667,-0.661037338854167,-0.7641291963125,-0.757680940625,-0.578369530729167,-0.723206842333333,-0.23380361169375,-0.018978940733125,-0.450917290029167,-0.7087897553125,-0.75963597185,-0.72438883238125,-0.6519639236875,-0.267930083291667,-0.256844837889583,-0.548625061470833,-0.430737198108333,-0.420382712058333,-0.422202423958333,-0.676654050270833,-0.829976841625,-0.697246076527083,-0.552406590395833,-0.371761958445833,-0.352620350491667,-0.5154117705,-0.619979588166667,-0.7005744421125,-0.394682477375,-0.0834154721895833,-0.236712105666667,-0.388322045895833,-0.482441684280417,-0.478791241458333,-0.2136316363125,-0.826778853145833,-0.405821455541667,-0.259365325520833,-0.218013540979167,-0.65027578461875,-0.821378293541667,-0.785287408458333,-0.9435246928125,-0.463759328147917,-0.281192576645833,-0.286123561770833,-0.0833636188333333,-0.429928641875,-0.464206649491667
"91",16,"LAYING",-0.6639748219,-0.761922352785714,-0.674042218628571,-0.780805195314286,-0.913761035285714,-0.587665567484286,-0.581097273871429,-0.609819673698571,-0.392987528885714,-0.375719177901429,-0.150451337632857,-0.273323246514286,-0.484013982598571,-0.605430065628571,-0.5902834997,-0.6273977998,-0.617023467214286,-0.487186922885714,-0.818022191814286,-0.588117508832857,-0.523263866747143,-0.704052358242857,-0.579814070414286,-0.320703426724286,-0.479958369614286,-0.597765485828571,-0.638065433818571,-0.717919887315714,-0.476348337574429,-0.071445074368,-0.332562076004286,-0.251297828042857,-0.276425967348571,-0.937787587857143,-0.582839926314286,-0.3329569485,-0.564364886764286,-0.657496816471429,-0.479596054628571,-0.166135815115714,-0.243842658971429,-0.117083699680857,-0.4385612089,-0.615324368331429,-0.848423400985714,-0.485287581428571,-0.698087056214286,-0.5806008477,-0.514292106145714,-0.332146919022857,-0.2659322096,-0.837746203014286,-0.607885182171429,-0.705895641901857,-0.6594365829,-0.325475797414286,-0.664023632185714,-0.629455057228571,-0.492151891557143,-0.423478336342857,-0.271330498856571,-0.320086386702857,-0.0942586520142857,-0.5429317202,-0.271312401168857,-0.434974512385714
"92",16,"SITTING",-0.579642518014493,-0.663818238985507,-0.636661878,-0.846334700652174,-0.877259073362319,-0.813371011927536,-0.819919102611594,-0.605306440307246,-0.395426972130435,-0.364996053478261,-0.154831464505797,-0.153966762115942,-0.425035391855072,-0.558046933298551,-0.710564260624638,-0.747686140652174,-0.899767774405797,-0.466321975681159,-0.628550935072464,-0.610708595710145,-0.352114083971015,-0.556535745252174,-0.687327134068116,-0.469043811623188,-0.412558142927536,-0.786957014565217,-0.63278502642029,-0.461621358981159,-0.497965245505797,-0.0272929727101449,-0.404018392826087,-0.391822237318841,-0.280994819727536,-0.864198843463768,-0.797661812202899,-0.323476861004348,-0.539028321186957,-0.617043427434783,-0.429072585173913,-0.312415538452174,-0.0484895155797101,-0.0757062279057971,-0.199663109710145,-0.721465505376812,-0.577129917883768,-0.3400272742,-0.428656180878261,-0.729322383478261,-0.397837749144928,-0.425315030101449,-0.268239946247826,-0.620671271238985,-0.551313289521739,-0.838733293623188,-0.573656969507246,-0.518626420637681,-0.584440321115942,-0.477686684521739,-0.580795870565217,-0.433963022998551,-0.224245513521739,-0.446330062391304,-0.145478094415942,-0.421898370043478,-0.373529892001449,-0.375504011962319
"93",16,"STANDING",-0.576994100776923,-0.70298251175641,-0.554172496051282,-0.615967723205128,-0.689449927474359,-0.944142964102564,-0.934178182769231,-0.619869880826923,-0.374426955679487,-0.392119608846154,-0.407057236602564,-0.282230645794872,-0.472613693474359,-0.471563126064103,-0.594228078880769,-0.594104513820513,-0.905995449230769,-0.553613513225385,-0.641950421679487,-0.712854629858974,-0.309430880057692,-0.490062016628205,-0.56983646525641,-0.253304295673077,-0.40175234154359,-0.875103439910256,-0.797345803633333,-0.594885940316667,-0.588831920441026,-0.221946580641026,-0.322342275230769,-0.347575086851282,-0.159326256230769,-0.758015614025641,-0.958366291794872,-0.457528426992308,-0.651083968867949,-0.509423397978205,-0.622809265964103,-0.423828476789744,-0.183293880316795,-0.126239869410256,-0.247060596358974,-0.554487990974359,-0.724323254166667,-0.426594040864103,-0.523496418648205,-0.567755607307692,-0.467399998179487,-0.374701210423077,-0.126864593811538,-0.829898433615385,-0.546889717210256,-0.572203310333333,-0.453772327525641,-0.751137406282051,-0.639867423494872,-0.590374597298718,-0.612603969294872,-0.578051585705128,-0.173460371320513,-0.207676823358974,-0.000826245312820511,-0.387982054842308,-0.301237185232051,-0.245887925615385
"94",16,"WALKING",-0.527136071531373,-0.832520707313726,-0.78484370854902,-0.880826828196078,-0.765584242881765,-0.541059258652941,-0.602207165235294,-0.618373350980392,-0.267835910627451,-0.244258363372549,-0.0626191572254902,-0.267462585882353,-0.631001930138039,-0.633039860598039,-0.68691620145098,-0.624682572352941,-0.640823585333333,-0.478701348215686,-0.639772455196078,-0.666539140160784,-0.42753464972549,-0.708316409862745,-0.835342700705882,-0.551037128196078,-0.479032056654902,-0.582501776045098,-0.554761193627451,-0.552238905862745,-0.451390432882353,-0.141489103098039,-0.421122991343529,-0.448596368705882,-0.448928086379608,-0.731389495778431,-0.598140693529412,-0.547884464607843,-0.589894116121961,-0.568377149627451,-0.433100862686275,-0.133504204280392,-0.229682650752941,-0.328761981664706,-0.434849107198039,-0.696791962588235,-0.769766940588235,-0.371283224635294,-0.636543251235294,-0.362358026431373,-0.357046775013726,-0.38917255572549,-0.279487206494118,-0.926981169215686,-0.544482899333333,-0.909330897058824,-0.532398134235294,-0.438326216439216,-0.489785506056275,-0.537131390452941,-0.565422952254902,-0.470489892462745,-0.492520421117647,-0.276329990576471,-0.288942646839216,-0.429101203980392,-0.311706639858824,-0.30532312772549
"95",16,"WALKING_DOWNSTAIRS",-0.787566826723404,-0.773191782276596,-0.807359803617021,-0.945922393148936,-0.64963425987234,-0.553233335787234,-0.582816234531915,-0.698728372617021,-0.145983849889362,-0.137664197223404,-0.24481277562766,-0.332558269255319,-0.462498651191489,-0.71404298293617,-0.798294917638298,-0.861032937021277,-0.632600958893617,-0.533095062573192,-0.978455836808511,-0.582614955829787,-0.78132686,-0.466835385170213,-0.801760314119149,-0.575065314531915,-0.264302208787234,-0.745807386297872,-0.652758426176596,-0.644255853510638,-0.41737483226383,-0.115534213885106,-0.63972453787234,-0.332142327574468,-0.437194272214468,-0.672312435489362,-0.544697489465957,-0.510289946212766,-0.71439041112766,-0.3938595355,-0.428495541957447,-0.353744314155319,-0.243777511451064,-0.147265599765957,-0.417563964085106,-0.815570726212766,-0.850808965489362,-0.646293553319149,-0.618905157617021,-0.430158025446809,-0.677203833489362,-0.536200641829787,-0.54264233787234,-0.815075106595745,-0.536247274278723,-0.885464431234043,-0.264053640723404,-0.518403320425532,-0.561302733985106,-0.641051560170213,-0.39151178833617,-0.666630430191489,-0.294583797638298,-0.460669089042553,-0.23602740087234,-0.240483448851064,-0.00306933147446809,-0.483599582851064
"96",16,"WALKING_UPSTAIRS",-0.833089209490196,-0.879269598,-0.725212566078431,-0.919779076509804,-0.576564490313725,-0.701590845198039,-0.689366003178235,-0.532702314019608,-0.2102155351,-0.0535154356352941,-0.136955965378431,-0.514728847098039,-0.724997844815686,-0.525035176936078,-0.714265218352941,-0.772033888686275,-0.477524526333333,-0.449033651588235,-0.796184653666667,-0.626996584862745,-0.647763988784314,-0.833240252039216,-0.790319901941177,-0.512386665901961,-0.313985682098039,-0.439089772872549,-0.723066703235294,-0.290038650086274,-0.349939712941176,-0.240242560566667,-0.495853499411765,-0.170829517003529,-0.329906787745098,-0.61354502004902,-0.722579186843137,-0.162572047278431,-0.460907320180392,-0.49828731404902,-0.482885470643137,-0.256304909333333,-0.489068069372549,-0.109169287372549,-0.354897846731373,-0.733259256509804,-0.956960536078431,-0.746705928039216,-0.347237610090196,-0.539145095607843,-0.78096063627451,-0.196423637098039,-0.332842477039216,-0.568217199588235,-0.431598832588235,-0.913938743372549,-0.475790003078431,-0.313182901921569,-0.684134984098039,-0.402377765707843,-0.420977554601961,-0.511977523041176,-0.227823432941176,-0.404066447862745,-0.0701225150392157,-0.312640466235294,0.0175698024509804,-0.453111611921569
"97",17,"LAYING",-0.548108503126761,-0.365057573828169,-0.452690308788732,-0.489006840146479,-0.66320220646338,-0.570822206147887,-0.57022476264507,-0.779703557309859,-0.740811741267606,-0.643533140915493,-0.352069995271831,-0.449077173535211,-0.638535139946479,-0.616458091211268,-0.432155923409859,-0.497371414609296,-0.623655887746479,-0.682557031074648,-0.443222646915493,-0.836586320985915,-0.556474503985915,-0.625137796953521,-0.371397349253521,-0.121730024140845,-0.233049231497183,-0.592141985859155,-0.805320295873239,-0.875413143802817,-0.805355396239437,-0.399956751985916,-0.16017475485493,-0.293393189464789,-0.40675828871831,-0.689299405398592,-0.582412446188732,-0.391391016225352,-0.794391848704225,-0.95172138,-0.656420853478873,-0.397196434138028,-0.42869106313662,-0.304094097830986,-0.492549191532394,-0.512674029494366,-0.470626576732394,-0.201914716619718,-0.226308359485915,-0.457964660973239,-0.196263420366197,-0.418243901929577,-0.429115072887324,-0.561168625922535,-0.907401654577465,-0.42682370194507,-0.369834197308169,-0.324139246450704,-0.817895281225352,-0.887518984450704,-0.75345832553662,-0.650603117033803,-0.51304695837831,-0.288722071356338,-0.303604761830986,-0.242274305042254,-0.562832451028169,-0.270632452112676
"98",17,"SITTING",-0.65464048075625,-0.540667882015625,-0.2863085540625,-0.47833479940625,-0.477955626785938,-0.696707519359375,-0.626615106234375,-0.81183915246875,-0.464187380609375,-0.364670592046875,-0.41128456040625,-0.52803213584375,-0.72688966771875,-0.618218297162813,-0.63534759875,-0.66350671034375,-0.7034681446875,-0.776050901298437,-0.318503243390625,-0.782224770859375,-0.5763587555625,-0.73221700265,-0.58119938028125,-0.044972347165625,-0.0883242445421875,-0.610457196296875,-0.609054045532813,-0.73356510971875,-0.92973309921875,-0.350446066204687,-0.076632222828125,-0.3862012348125,-0.428937299859375,-0.46796480503125,-0.688074404789062,-0.445012845453125,-0.78275174678125,-0.75950989053125,-0.897404120015625,-0.542782616484375,-0.391509506328125,-0.25295803025,-0.414984017640625,-0.6795713548125,-0.436295416282812,-0.180383095729687,-0.219268611796875,-0.413933332265625,-0.193781113859375,-0.386636326453125,-0.436406591421875,-0.376490406140625,-0.78882504578125,-0.513839229946875,-0.16247616765625,-0.4861385656375,-0.68268120265625,-0.75360989446875,-0.9552150671875,-0.59862485809375,-0.36144065153125,-0.3429517104375,-0.281683035046875,-0.111911875917813,-0.4767670869375,-0.495066965410937
"99",17,"STANDING",-0.558266470089744,-0.665513264246154,-0.251371356044872,-0.416204963923077,-0.395939982102564,-0.579536421117949,-0.546766223511538,-0.588874233730769,-0.409460084230769,-0.378699285105128,-0.645490397953846,-0.455735440141026,-0.782795339846154,-0.611496676807692,-0.64839256313718,-0.682858812592308,-0.604880498269231,-0.934324943961538,-0.621796767128205,-0.535870928666667,-0.658541689869231,-0.523736682151282,-0.642487387346154,-0.21539715095641,-0.152632304284615,-0.52662969180641,-0.652390829141026,-0.829131596948718,-0.706284800051282,-0.436147934179487,-0.191785533180769,-0.224797120088462,-0.519125725282051,-0.496044783492308,-0.602501731555128,-0.368759251564103,-0.593265758421795,-0.793442399465385,-0.918732423852564,-0.693327675897436,-0.388683019447436,-0.430179275012051,-0.50286773385,-0.658462983729487,-0.54969403234859,-0.310950357576923,-0.172578860346154,-0.193539937905128,-0.337204873935897,-0.218964619674359,-0.381676218448718,-0.497309988551282,-0.817311792461539,-0.397905398282051,-0.241594353598462,-0.303080089166667,-0.601646623346154,-0.762261839564103,-0.809715628616667,-0.893516444671795,-0.469900922482051,-0.399370306128205,-0.321160118294872,-0.112253827812821,-0.263366829551282,-0.43819792274359
"100",17,"WALKING",-0.508052414632787,-0.492445428754098,-0.418502160959016,-0.523903119814754,-0.687885067885246,-0.847774711098361,-0.846079084767213,-0.859790241032787,-0.533918141229508,-0.439891201577049,-0.473959028131148,-0.423499152377049,-0.515767234193443,-0.662328280163934,-0.354833347371148,-0.385128965245902,-0.780535406131148,-0.625949805131148,-0.514856633786885,-0.781798764836066,-0.629412006754098,-0.489302195442623,-0.355709602029508,-0.108201470327869,-0.377499834590164,-0.84044739547541,-0.806926534213115,-0.96095325147541,-0.666482735721311,-0.273917881114754,-0.218670588467213,-0.59278790295082,-0.381358221231148,-0.702274691672131,-0.830511190393443,-0.671883827245902,-0.750402525213115,-0.918886129016393,-0.630997124,-0.49721083347541,-0.423433426721311,-0.137951321918033,-0.283850160278689,-0.353401901234426,-0.424623232065574,-0.186710048847541,-0.455233435214754,-0.228654507144262,-0.300814694039344,-0.429276241442623,-0.475003067295082,-0.653659029245902,-0.922228583885246,-0.558623888872131,-0.376530925765574,-0.483975540829508,-0.738294405737705,-0.88477798057377,-0.767085738622951,-0.462104138295082,-0.387477206416393,-0.146696306081967,-0.210762285393443,-0.391011876129508,-0.33455862152459,-0.202645129232787
"101",17,"WALKING_DOWNSTAIRS",-0.388486285782609,-0.228459245108696,-0.69216388423913,-0.668632655417391,-0.501296429521739,-0.893320715282609,-0.827208743630435,-0.952366291521739,-0.405262761086957,-0.42120814823913,-0.379542356980435,-0.467470582804348,-0.777122422478261,-0.304314764230435,-0.414457950934783,-0.310957826263043,-0.869748607043478,-0.573652963021739,-0.650531265782609,-0.908854124130435,-0.548850854604348,-0.444308378413043,-0.49328164791087,-0.23101254423913,-0.295835474108696,-0.67338035876087,-0.931596562652174,-0.869368527826087,-0.582159212782609,-0.429034377428261,-0.254599515882609,-0.594472176458696,-0.301147664869565,-0.478679524521739,-0.949513279717391,-0.664054340804348,-0.953704499130435,-0.605957833341304,-0.595500587278261,-0.355516041869565,-0.26333278005,-0.180303188565217,-0.268296741072826,-0.476134158130435,-0.660111846730435,-0.410840053043478,-0.373184616915217,-0.448941720956522,-0.433260943006522,-0.683283515521739,-0.36047818123913,-0.576986924652174,-0.711591696869565,-0.566857652652174,-0.295298066608696,-0.494422670043478,-0.829210201369565,-0.685878735891304,-0.47351302673913,-0.75766407253913,-0.183121531626087,-0.187628629652174,-0.168757034195652,-0.284925482304348,-0.320234246043478,-0.130266469804348
"102",17,"WALKING_UPSTAIRS",-0.43733935775,-0.735854476085417,-0.613443911270833,-0.630940956854167,-0.900380009166667,-0.6802715088125,-0.7322438932375,-0.94403339625,-0.430869185678958,-0.316299011198125,-0.379441352104167,-0.380800038639583,-0.6068133259375,-0.553484346583333,-0.5280449597625,-0.572682156958333,-0.766495774895833,-0.607021464910417,-0.425043561395833,-0.965596840625,-0.536098938791667,-0.330196015729167,-0.706751259166667,-0.387601526145833,-0.185886105583333,-0.878764965208333,-0.921385336270833,-0.626378825541667,-0.564847374416667,-0.334500916341667,-0.363989790791667,-0.3746841323125,-0.267989589395833,-0.884639174375,-0.647527172604167,-0.529786907458333,-0.932084523166667,-0.722519925645833,-0.510181953895833,-0.4103107915,-0.280569546489583,-0.00206878769979167,-0.197020314895833,-0.460645263436875,-0.638375571270833,-0.290197179583333,-0.30227338699375,-0.563139391295833,-0.249904661020833,-0.64701309355625,-0.383342489125,-0.616085473939583,-0.6899115560625,-0.67539101225,-0.411624326708333,-0.344115854041667,-0.902133885208333,-0.565507635708958,-0.582836124791667,-0.625422620038542,-0.277693037708333,-0.204157406604167,-0.132696609654167,-0.2257969205625,-0.370994341958333,-0.176949381241667
"103",18,"LAYING",-0.779577903395385,-0.703608276892308,-0.650457240507692,-0.954838618307692,-0.510907160592308,-0.380698527246154,-0.466031671215385,-0.33191942806,-0.279505808969231,-0.535231002926154,-0.346676452276923,-0.557815539689231,-0.242942997324615,-0.231099677403077,-0.385375124107692,-0.341976754201538,-0.575860013415385,-0.408753173575385,-0.485525544676923,-0.400393441215385,-0.849637537846154,-0.597923739461538,-0.383385669527692,-0.624038234507692,-0.384462445426154,-0.00138396622769231,-0.832316476076923,-0.578381390276923,-0.3952340192,-0.697054340876923,-0.351009724743077,-0.530657276461538,-0.846647897870769,-0.568138168892308,-0.777745820975385,-0.705012760915385,-0.175731660830769,-0.661419214153846,-0.479468435615385,-0.507373265553846,-0.534304022769231,-0.3204395148,-0.966060521384615,-0.601342878135385,-0.478350351641846,-0.44004062116,-0.255573640430769,-0.206798985153846,-0.509029108292308,-0.889392929461538,-0.333111647661538,-0.489398151307692,-0.351812465907692,-0.606558198670769,-0.872189066846154,-0.500062552323077,-0.445014798923077,-0.724177736723077,-0.380788149046154,-0.687903288815385,-0.858682448692308,-0.523924354461538,-0.612674940861539,-0.1582388832,-0.558733318984615,-0.8477162738
"104",18,"SITTING",-0.830172255824561,-0.796260629701754,-0.589318245775439,-0.828931720175439,-0.664627929649123,-0.407712090684211,-0.375294171263158,-0.343478049859649,-0.193863608340351,-0.665581171280702,-0.407149611929825,-0.646920835350877,-0.406079369017544,-0.129626244457895,-0.428383551824561,-0.268852104947368,-0.696842165614035,-0.447923120350877,-0.608007252942105,-0.197104361456842,-0.68333749719,-0.648861149105263,-0.437342849168421,-0.228722237035088,-0.431327200266667,-0.161481394824561,-0.778979841315789,-0.684867075701754,-0.411752113157895,-0.809710807824561,-0.438474904842105,-0.372403288245614,-0.431976814157895,-0.485497775385965,-0.82482184945614,-0.654813976719298,-0.404912827701754,-0.706632901017544,-0.380048698947368,-0.571164590526316,-0.538992962877193,-0.361391769929825,-0.879573043424561,-0.668077473985965,-0.363703068276316,-0.335512639892982,-0.293576159824561,-0.145325548880702,-0.620351621982456,-0.98427637877193,-0.540122209368421,-0.406445786712281,-0.404416412515789,-0.627760131684211,-0.769531887192982,-0.647033663885965,-0.35958097954386,-0.381373713477018,-0.445203073245614,-0.519419647842105,-0.72817358122807,-0.646229286501754,-0.754060650035088,-0.150200341947368,-0.659254295684211,-0.931746100175439
"105",18,"STANDING",-0.576806841520548,-0.936917369342466,-0.623854432767123,-0.758485785346575,-0.705073488493151,-0.547069032176712,-0.67451329609589,-0.483350153438356,-0.20984176533274,-0.695081176932877,-0.484953682068493,-0.564923569793151,-0.405344813491918,-0.236745093110959,-0.304934838356164,-0.259441348670548,-0.634211555191781,-0.631322879589041,-0.595150771582192,-0.228534361465753,-0.740849619863014,-0.713148442735616,-0.664812043,-0.371966221938356,-0.293624759834247,-0.254257605580822,-0.813979527615069,-0.695126937931507,-0.596817103027397,-0.820509647123288,-0.375366614835616,-0.562146542873973,-0.664714774647945,-0.39808371639726,-0.536044503328767,-0.925689517726027,-0.304044868835616,-0.415416974849315,-0.48590131139726,-0.394114892835616,-0.683636060589041,-0.548470575057534,-0.767975446219178,-0.642515854575342,-0.512867658054795,-0.557756451068493,-0.442506724972603,-0.148384715844247,-0.518764286917808,-0.737186871516438,-0.22723017109589,-0.397085021542466,-0.297504767068493,-0.550557932347945,-0.783474219376712,-0.630958528287671,-0.166007451131836,-0.469359625054795,-0.420018796410959,-0.566200896084932,-0.730820973128767,-0.720156808928767,-0.676972139150685,-0.244661636835616,-0.561935387136986,-0.872385223972603
"106",18,"WALKING",-0.751128681767857,-0.572562063017857,-0.342750178075,-0.921340932321429,-0.607507050392857,-0.539259993273214,-0.454721887925,-0.160537988535714,-0.456693413,-0.641493671125,-0.456813208375,-0.823561633357143,-0.0733592900178571,-0.454691852303571,-0.472958114719643,-0.341525391939286,-0.827556124410714,-0.373605729678571,-0.489350213446429,-0.370971487821429,-0.942955047321429,-0.578276784457143,-0.444721430898214,-0.660476113464286,-0.390641157026786,-0.0724144056023214,-0.983249934107143,-0.555933948755286,-0.280178090982143,-0.997584565892857,-0.4855307065125,-0.445170235446429,-0.816306619423929,-0.576881656428571,-0.809100207589286,-0.616066715946429,-0.449644673321429,-0.356997318575,-0.390365520857143,-0.575332648178571,-0.44125803525,-0.192053330803571,-0.878904584992857,-0.593222806357143,-0.425683747946429,-0.387477630508929,-0.00655725273214286,-0.413025965160714,-0.712927039642857,-0.566489706732143,-0.269889858071429,-0.655808551464286,-0.705688620035714,-0.572857774091071,-0.952754452142857,-0.757395849946429,-0.299131236785714,-0.717993213392857,-0.578214482232143,-0.525062830571429,-0.95105570175,-0.6504078662,-0.551587207283929,-0.219762860946429,-0.799069312857143,-0.680635996660714
"107",18,"WALKING_DOWNSTAIRS",-0.943103956363636,-0.6491158192,-0.5422293056,-0.567918001,-0.670144268909091,-0.57410360396,-0.462879115563636,-0.205913363130909,-0.413999493054545,-0.679517925127273,-0.609162542127273,-0.805540690781818,-0.232256829690909,-0.445016318781818,-0.705009326309091,-0.533279505598182,-0.868222032036364,-0.288756298583636,-0.374205269581818,-0.301916841690909,-0.839231035890909,-0.561504335054545,-0.568730973292,-0.347220015610909,-0.271738182209818,-0.116441080261818,-0.743034943872727,-0.594845642472727,-0.518800967890909,-0.690389129189091,-0.284008991389091,-0.782917556327273,-0.782116341618182,-0.812493307981818,-0.991873593090909,-0.4257576272,-0.539086954418182,-0.407037532605455,-0.15470981814,-0.822147760545455,-0.459845549285455,-0.237640579921818,-0.53726288912,-0.542665352854545,-0.656356085756364,-0.422328078958182,-0.155310138436364,-0.231880415416364,-0.712061819563636,-0.792983619454545,-0.165359507465455,-0.659946697290909,-0.584466332272727,-0.806589650636364,-0.693326087309091,-0.433797428509091,-0.458695585472727,-0.460901732418182,-0.317036784418182,-0.822806856903636,-0.793031503181818,-0.470565268301818,-0.699343023636364,-0.316982238772727,-0.858515771498182,-0.537463856336364
"108",18,"WALKING_UPSTAIRS",-0.957212366551724,-0.611259820655172,-0.312531316137931,-0.712995580705172,-0.469713872753448,-0.658833076344828,-0.396937244775862,-0.0860959235689655,-0.258801848068793,-0.37960264812069,-0.589761328534483,-0.826353212372414,-0.157396030755172,-0.17334678872069,-0.544400323258621,-0.473743304655172,-0.710331480017241,-0.365984752137931,-0.458327366398276,-0.32839569662069,-0.625208950041379,-0.668878856258621,-0.456404837960345,-0.368152671147586,-0.359146513431034,-0.031856841367069,-0.803995646103448,-0.55209908712931,-0.401875625813793,-0.833356810137931,-0.264853761668966,-0.428894204917586,-0.817081888448276,-0.498066358172414,-0.925600037413793,-0.670217043,-0.321551980672414,-0.411683042241379,-0.273152662144828,-0.686160773275862,-0.50664439762069,-0.216980984155172,-0.694008294931034,-0.511212589518966,-0.542534261948276,-0.420927230103448,-0.11274765950069,-0.215116670075862,-0.76073216037931,-0.622678688603448,-0.123261100658621,-0.500658308,-0.343972481706897,-0.850179462413793,-0.735955833839655,-0.623017552913793,-0.552433096293103,-0.46017994612069,-0.356499718517241,-0.790930734889655,-0.688693570991034,-0.627561596982759,-0.543533746724138,-0.260574129758621,-0.683646970982759,-0.541106023660345
